date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:34	25760/25760	---M--	200	added ('OK')	image/png	etag:%22624b432b-64a0%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNjYucG5n/original/s1nNHy.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNjYucG5n/original/s1nNHy.png	(from https://pastaghigame.com/)
21:48:34	26956/26956	---M--	200	added ('OK')	image/png	etag:%22624b432b-694c%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNDEucG5n/original/NtHdPW.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNDEucG5n/original/NtHdPW.png	(from https://pastaghigame.com/)
21:48:35	26537/26537	---M--	200	added ('OK')	image/png	etag:%22624b432b-67a9%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNDUucG5n/original/t3Yjft.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNDUucG5n/original/t3Yjft.png	(from https://pastaghigame.com/)
21:48:35	16207/16207	---M--	200	added ('OK')	image/png	etag:%22624b432b-3f4f%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTAucG5n/original/8JzaUe.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTAucG5n/original/8JzaUe.png	(from https://pastaghigame.com/)
21:48:35	15435/15435	---M--	200	added ('OK')	image/png	etag:%22624b432b-3c4b%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTkucG5n/original/NNljBf.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTkucG5n/original/NNljBf.png	(from https://pastaghigame.com/)
21:48:35	19305/19305	---M--	200	added ('OK')	image/png	etag:%22624b432b-4b69%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTIucG5n/original/i5r1CY.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTIucG5n/original/i5r1CY.png	(from https://pastaghigame.com/)
21:48:35	29077/29077	---M--	200	added ('OK')	image/png	etag:%22624b432b-7195%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTMucG5n/original/W9PDep.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTExNTMucG5n/original/W9PDep.png	(from https://pastaghigame.com/)
21:48:36	251/251	---M--	200	added ('OK')	image/png	etag:%22624b432b-fb%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2OTIwMDYucG5n/original/k1OZ/v.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2OTIwMDYucG5n/original/k1OZ/v.png	(from https://pastaghigame.com/)
21:48:36	155702/155702	---M-Z	200	added ('OK')	text/html	etag:W/%22624b432b-26036%22	https://pastaghigame.com/index.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/index-2.html	(from https://pastaghigame.com/)
21:48:36	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2261ba5a14-247b%22	https://pastaghigame.com/pastaghi/devlog/338446/pastaghi-102-update.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/pastaghi/devlog/338446/pastaghi-102-update.html	(from https://pastaghigame.com/)
21:48:36	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a0e5-247b%22	https://pastaghigame.com/pastaghi/devlog/327506/pastaghi-101-update.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/pastaghi/devlog/327506/pastaghi-101-update.html	(from https://pastaghigame.com/)
21:48:37	9590/9590	---M--	200	added ('OK')	image/gif	etag:%22624b432b-2576%22	https://pastaghigame.com/img.itch.zone/aW1nLzc4ODAzNTMuZ2lm/25x25%23/KldJZi.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc4ODAzNTMuZ2lm/25x25#/KldJZi.gif	(from https://pastaghigame.com/)
21:48:37	587/587	---M--	200	added ('OK')	image/png	etag:%22624b432b-24b%22	https://pastaghigame.com/img.itch.zone/aW1nLzQ0NDU4MDMucG5n/25x25%23/PqCOzp.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzQ0NDU4MDMucG5n/25x25#/PqCOzp.png	(from https://pastaghigame.com/)
21:48:37	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2260786ecb-247b%22	https://pastaghigame.com/static/images/frog-red.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static/images/frog-red.png	(from https://pastaghigame.com/)
21:48:37	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2261ba5a14-247b%22	https://pastaghigame.com/static/images/frog-blue.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static/images/frog-blue.png	(from https://pastaghigame.com/)
21:48:37	514/514	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-202%22	https://pastaghigame.com/img.itch.zone/aW1nLzczMjk1NzguanBn/25x25%23/hyoEz9.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzczMjk1NzguanBn/25x25#/hyoEz9.jpg	(from https://pastaghigame.com/)
21:48:38	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2261ba5a14-247b%22	https://pastaghigame.com/_/www.youtube.com/embed/tMYs2iKdrJs_.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/_/www.youtube.com/embed/tMYs2iKdrJs_.html	(from https://pastaghigame.com/)
21:48:38	1283/1283	---M--	200	added ('OK')	image/png	etag:%22624b432b-503%22	https://pastaghigame.com/img.itch.zone/aW1nLzc4MTcxOTkucG5n/25x25%23/BDE0Em.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc4MTcxOTkucG5n/25x25#/BDE0Em.png	(from https://pastaghigame.com/)
21:48:38	22210/22210	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-56c2%22	https://pastaghigame.com/img.itch.zone/aW1nLzc0ODAxNTMuanBn/25x25%23/fEEV6i.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc0ODAxNTMuanBn/25x25#/fEEV6i.jpg	(from https://pastaghigame.com/)
21:48:38	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a0e5-247b%22	https://pastaghigame.com/static/images/frog-gold.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static/images/frog-gold.png	(from https://pastaghigame.com/)
21:48:39	1556/1556	---M--	200	added ('OK')	image/png	etag:%22624b432b-614%22	https://pastaghigame.com/img.itch.zone/aW1nLzc4MjcxNTkucG5n/25x25%23/50EVuD.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc4MjcxNTkucG5n/25x25#/50EVuD.png	(from https://pastaghigame.com/)
21:48:39	4307/4307	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-10d3%22	https://pastaghigame.com/img.itch.zone/aW1nLzc3NzUzMjUuanBn/25x25%23/5t6Vqr.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc3NzUzMjUuanBn/25x25#/5t6Vqr.jpg	(from https://pastaghigame.com/)
21:48:39	793/793	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-319%22	https://pastaghigame.com/img.itch.zone/aW1nLzc3MTgxMzUuanBn/25x25%23/zimAAJ.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc3MTgxMzUuanBn/25x25#/zimAAJ.jpg	(from https://pastaghigame.com/)
21:48:39	5322/5322	---M--	200	added ('OK')	image/gif	etag:%22624b432b-14ca%22	https://pastaghigame.com/img.itch.zone/aW1nLzczMjE2MzMuZ2lm/25x25%23/Eh4VLB.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzczMjE2MzMuZ2lm/25x25#/Eh4VLB.gif	(from https://pastaghigame.com/)
21:48:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2261ba5a14-247b%22	https://pastaghigame.com/static/images/frog.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static/images/frog.png	(from https://pastaghigame.com/)
21:48:40	611/611	---M--	200	added ('OK')	image/png	etag:%22624b432b-263%22	https://pastaghigame.com/img.itch.zone/aW1nLzY5ODc2MzUucG5n/25x25%23/bfqfKG.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzY5ODc2MzUucG5n/25x25#/bfqfKG.png	(from https://pastaghigame.com/)
21:48:40	25/25	---M--	200	added ('OK')	text/html	etag:%22624b432b-19%22	https://pastaghigame.com/img.itch.zone/aW1nLzc4MTU4MTYuanBn/25x25%23/zv+Qhg.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc4MTU4MTYuanBn/25x25#/zv+Qhg.html	(from https://pastaghigame.com/)
21:48:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://pastaghigame.com/_/www.youtube.com/embed/CCeCjKCLbZo_.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/_/www.youtube.com/embed/CCeCjKCLbZo_.html	(from https://pastaghigame.com/)
21:48:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2260786ecb-247b%22	https://pastaghigame.com/static/images/frog-cyan.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static/images/frog-cyan.png	(from https://pastaghigame.com/)
21:48:41	1697/1697	---M--	200	added ('OK')	image/png	etag:%22624b432b-6a1%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2NDE0MzIucG5n/25x25%23/C/A0uP.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2NDE0MzIucG5n/25x25#/C/A0uP.png	(from https://pastaghigame.com/)
21:48:41	31628/31628	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-7b8c%22	https://pastaghigame.com/img.itch.zone/aW1nLzc3NTY0MzQuanBn/25x25%23/IN2NKV.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc3NTY0MzQuanBn/25x25#/IN2NKV.jpg	(from https://pastaghigame.com/)
21:48:42	2134/2134	---M--	200	added ('OK')	image/png	etag:%22624b432b-856%22	https://pastaghigame.com/img.itch.zone/aW1nLzY1MzM5ODcucG5n/25x25%23/hemo90.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzY1MzM5ODcucG5n/25x25#/hemo90.png	(from https://pastaghigame.com/)
21:48:42	80229/80229	---M--	200	added ('OK')	image/gif	etag:%22624b432b-13965%22	https://pastaghigame.com/img.itch.zone/aW1nLzc3NTcwMTAuZ2lm/original/Ccrefb.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc3NTcwMTAuZ2lm/original/Ccrefb.gif	(from https://pastaghigame.com/)
21:48:42	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a0e5-247b%22	https://pastaghigame.com/_/www.youtube.com/embed/NJwtfJEpcag_.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/_/www.youtube.com/embed/NJwtfJEpcag_.html	(from https://pastaghigame.com/)
21:48:42	34078/34078	---M--	200	added ('OK')	image/gif	etag:%22624b432b-851e%22	https://pastaghigame.com/img.itch.zone/aW1nLzgxNjQyNDkuZ2lm/25x25%23/GKwU2E.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzgxNjQyNDkuZ2lm/25x25#/GKwU2E.gif	(from https://pastaghigame.com/)
21:48:42	1512/1512	---M--	200	added ('OK')	image/png	etag:%22624b432b-5e8%22	https://pastaghigame.com/img.itch.zone/aW1nLzU1MjU5MDAucG5n/25x25%23/fgnBZr.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzU1MjU5MDAucG5n/25x25#/fgnBZr.png	(from https://pastaghigame.com/)
21:48:43	1034/1034	---M--	200	added ('OK')	image/png	etag:%22624b432b-40a%22	https://pastaghigame.com/img.itch.zone/aW1nLzc2NDE4NzAucG5n/25x25%23/H6gUpr.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc2NDE4NzAucG5n/25x25#/H6gUpr.png	(from https://pastaghigame.com/)
21:48:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f1a48a3-247b%22	https://pastaghigame.com/_/www.youtube.com/embed/-3gjl3s6EyA_.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/_/www.youtube.com/embed/-3gjl3s6EyA_.html	(from https://pastaghigame.com/)
21:48:43	1127/1127	---M--	200	added ('OK')	image/png	etag:%22624b432b-467%22	https://pastaghigame.com/img.itch.zone/aW1nLzc3MjI2OTYucG5n/25x25%23/zCx7qo.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzc3MjI2OTYucG5n/25x25#/zCx7qo.png	(from https://pastaghigame.com/)
21:48:43	875/875	---M--	200	added ('OK')	image/jpeg	etag:%22624b432b-36b%22	https://pastaghigame.com/img.itch.zone/aW1nLzQ2OTY4NTIuanBn/25x25%23/MfJcrM.jpg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzQ2OTY4NTIuanBn/25x25#/MfJcrM.jpg	(from https://pastaghigame.com/)
21:48:44	1716/1716	---M--	200	added ('OK')	image/png	etag:%22624b432b-6b4%22	https://pastaghigame.com/img.itch.zone/aW1nLzYwODQ0MDgucG5n/25x25%23/yZtDCs.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1nLzYwODQ0MDgucG5n/25x25#/yZtDCs.png	(from https://pastaghigame.com/)
21:48:44	66826/66826	---M--	200	added ('OK')	image/png	etag:%22624b432b-1050a%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI0LnBuZw%3d%3d/347x500/n1RVAb.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI0LnBuZw==/347x500/n1RVAb.png	(from https://pastaghigame.com/)
21:48:45	71207/71207	---M--	200	added ('OK')	image/png	etag:%22624b432b-11627%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI1LnBuZw%3d%3d/347x500/lx5QcV.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI1LnBuZw==/347x500/lx5QcV.png	(from https://pastaghigame.com/)
21:48:45	1630234/1630234	---M--	200	added ('OK')	image/png	etag:%22624b432b-18e01a%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI1LnBuZw%3d%3d/original/kMjzby.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI1LnBuZw==/original/kMjzby.png	(from https://pastaghigame.com/)
21:48:45	68746/68746	---M--	200	added ('OK')	image/png	etag:%22624b432b-10c8a%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI5LnBuZw%3d%3d/347x500/I2XQzX.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI5LnBuZw==/347x500/I2XQzX.png	(from https://pastaghigame.com/)
21:48:46	66577/66577	---M--	200	added ('OK')	image/png	etag:%22624b432b-10411%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI2LnBuZw%3d%3d/347x500/GO/8dr.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI2LnBuZw==/347x500/GO/8dr.png	(from https://pastaghigame.com/)
21:48:47	1588929/1588929	---M--	200	added ('OK')	image/png	etag:%22624b432b-183ec1%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI5LnBuZw%3d%3d/original/XGeSqY.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI5LnBuZw==/original/XGeSqY.png	(from https://pastaghigame.com/)
21:48:47	1531243/1531243	---M--	200	added ('OK')	image/png	etag:%22624b432b-175d6b%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI2LnBuZw%3d%3d/original/gCHVWf.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI2LnBuZw==/original/gCHVWf.png	(from https://pastaghigame.com/)
21:48:47	72565/72565	---M--	200	added ('OK')	image/png	etag:%22624b432b-11b75%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI4LnBuZw%3d%3d/347x500/8Zl1hn.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI4LnBuZw==/347x500/8Zl1hn.png	(from https://pastaghigame.com/)
21:48:48	66358/66358	---M--	200	added ('OK')	image/png	etag:%22624b432b-10336%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NzA2OTE2LnBuZw%3d%3d/347x500/9juAcD.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NzA2OTE2LnBuZw==/347x500/9juAcD.png	(from https://pastaghigame.com/)
21:48:48	1522199/1522199	---M--	200	added ('OK')	image/png	etag:%22624b432b-173a17%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NzA2OTE2LnBuZw%3d%3d/original/YzqauB.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NzA2OTE2LnBuZw==/original/YzqauB.png	(from https://pastaghigame.com/)
21:48:48	23316/23316	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-5b14%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-regular.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-regular.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:48	28412/28412	---M--	200	added ('OK')	font/woff	etag:%22624b432b-6efc%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-regular.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-regular.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:49	24192/24192	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-5e80%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-italic.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-italic.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:49	29600/29600	---M--	200	added ('OK')	font/woff	etag:%22624b432b-73a0%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-italic.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-italic.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:49	22820/22820	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-5924%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-700.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-700.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:49	1556276/1556276	---M--	200	added ('OK')	image/png	etag:%22624b432b-17bf34%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI0LnBuZw%3d%3d/original/0CS53v.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI0LnBuZw==/original/0CS53v.png	(from https://pastaghigame.com/)
21:48:49	27848/27848	---M--	200	added ('OK')	font/woff	etag:%22624b432b-6cc8%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-700.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-700.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:49	22352/22352	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-5750%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-900.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-900.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:50	27260/27260	---M--	200	added ('OK')	font/woff	etag:%22624b432b-6a7c%22	https://pastaghigame.com/static.itch.io/fonts/lato-v14-latin-900.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/lato-v14-latin-900.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
